site_code,transect_name,quadrat_number,observation_date,observation_time,scientific_name,percent_cover,shoot_density,flower_count,fruit_count,shoot_count,canopy_height_cm,grazing_evidence
NY41.1,C,3,2007-07-26,12:05:00,Zostera marina,50,60,0,0,2,9,false
NY41.1,C,4,2007-07-26,12:05:00,Zostera marina,60,88,0,0,5,14,false
NY41.1,C,5,2007-07-26,12:05:00,Zostera marina,15,40,0,0,1,5,false
NY41.1,C,6,2007-07-26,12:05:00,Zostera marina,85,72,0,0,1,14,false
NY41.1,C,7,2007-07-26,12:05:00,Zostera marina,90,60,0,0,2,22,false
NY41.1,C,8,2007-07-26,12:05:00,Zostera marina,100,92,0,0,2,22,false
NY41.1,C,9,2007-07-26,12:05:00,Zostera marina,100,0,0,0,4,19,false
NY41.1,C,10,2007-07-26,12:05:00,Zostera marina,40,64,0,0,1,11,false
NY41.1,C,11,2007-07-26,12:05:00,Zostera marina,80,96,0,0,2,16,false
NY41.1,C,12,2007-07-26,12:05:00,Zostera marina,5,4,0,0,1,3,false
NY41.1,A,1,2007-07-31,09:45:00,Ruppia maritima,95,0,0,0,0,5,false
NY41.1,A,2,2007-07-31,09:45:00,Ruppia maritima,74,0,0,0,0,6,false
NY41.1,A,3,2007-07-31,09:45:00,Ruppia maritima,20,0,0,0,0,13,false
NY41.1,A,4,2007-07-31,09:45:00,Ruppia maritima,20,0,0,0,0,6,false
NY41.1,A,5,2007-07-31,09:45:00,Ruppia maritima,25,0,0,0,0,11,false
NY41.1,A,6,2007-07-31,09:45:00,Ruppia maritima,5,0,0,0,0,3,false
NY41.1,A,7,2007-07-31,09:45:00,Ruppia maritima,49,0,0,0,0,5,false
NY41.1,A,8,2007-07-31,09:45:00,Ruppia maritima,10,0,0,0,0,7,false
NY41.1,A,9,2007-07-31,09:45:00,Ruppia maritima,80,0,0,0,0,6,false
NY41.1,A,10,2007-07-31,09:45:00,Ruppia maritima,65,0,0,0,0,9,false
NY41.1,A,11,2007-07-31,09:45:00,Ruppia maritima,50,0,0,0,0,14,false
NY41.1,A,12,2007-07-31,09:45:00,Ruppia maritima,55,0,0,0,0,13,false
NY41.1,A,2,2007-07-31,09:45:00,Zostera marina,1,4,0,0,2,6,false
NY41.1,A,3,2007-07-31,09:45:00,Zostera marina,80,24,0,0,2,13,false
NY41.1,A,4,2007-07-31,09:45:00,Zostera marina,5,16,0,0,1,6,false
NY41.1,A,5,2007-07-31,09:45:00,Zostera marina,65,32,0,0,1,11,false
NY41.1,A,7,2007-07-31,09:45:00,Zostera marina,1,0,0,0,0,5,false
NY41.1,A,11,2007-07-31,09:45:00,Zostera marina,40,32,0,0,6,14,false
NY41.1,A,12,2007-07-31,09:45:00,Zostera marina,25,40,0,0,0,13,false
NY41.1,B,1,2007-08-01,11:00:00,Ruppia maritima,10,0,0,0,0,4,false
NY41.1,B,2,2007-08-01,11:00:00,Ruppia maritima,15,0,0,0,0,7,true
NY41.1,B,3,2007-08-01,11:00:00,Ruppia maritima,5,0,0,0,0,4,true
NY41.1,B,4,2007-08-01,11:00:00,Ruppia maritima,45,0,0,0,0,8,false
NY41.1,B,5,2007-08-01,11:00:00,Ruppia maritima,40,0,0,0,0,5,false
NY41.1,B,6,2007-08-01,11:00:00,Ruppia maritima,60,0,0,0,0,7,false
NY41.1,B,7,2007-08-01,11:00:00,Ruppia maritima,35,0,0,0,0,6,false
NY41.1,B,8,2007-08-01,11:00:00,Ruppia maritima,5,0,0,0,0,4,false
NY41.1,B,9,2007-08-01,11:00:00,Ruppia maritima,2,0,0,0,0,6,false
NY41.1,B,10,2007-08-01,11:00:00,Ruppia maritima,40,0,0,0,0,9,false
NY41.1,B,11,2007-08-01,11:00:00,Ruppia maritima,80,0,0,0,0,10,false
NY41.1,B,12,2007-08-01,11:00:00,Ruppia maritima,90,0,0,0,0,8,false
NY41.1,B,9,2007-08-01,11:00:00,Zostera marina,2,4,0,0,1,6,false
NY41.1,C,3,2007-08-01,15:45:00,Ruppia maritima,10,0,0,0,0,12,false
NY41.1,C,4,2007-08-01,15:45:00,Ruppia maritima,5,0,0,0,0,12,false
NY41.1,C,5,2007-08-01,15:45:00,Ruppia maritima,2,0,0,0,0,6,false
NY41.1,C,7,2007-08-01,15:45:00,Ruppia maritima,35,0,0,0,0,10,false
NY41.1,C,8,2007-08-01,15:45:00,Ruppia maritima,15,0,0,0,0,19,false
NY41.1,C,9,2007-08-01,15:45:00,Ruppia maritima,5,0,0,0,0,16,false
NY41.1,C,11,2007-08-01,15:45:00,Ruppia maritima,45,0,0,0,0,16,false
NY41.1,C,12,2007-08-01,15:45:00,Ruppia maritima,37,0,0,0,0,5,false
NY41.1,C,1,2007-08-01,15:45:00,Zostera marina,3,32,0,0,0,10,false
NY41.1,C,2,2007-08-01,15:45:00,Zostera marina,70,44,0,0,6,14,false
NY41.1,C,3,2007-08-01,15:45:00,Zostera marina,75,76,0,0,6,12,false
NY41.1,C,4,2007-08-01,15:45:00,Zostera marina,25,88,0,0,1,12,false
NY41.1,C,5,2007-08-01,15:45:00,Zostera marina,1,8,0,0,0,6,false
NY41.1,C,6,2007-08-01,15:45:00,Zostera marina,90,64,0,0,3,16,false
NY41.1,C,7,2007-08-01,15:45:00,Zostera marina,65,80,0,0,2,10,false
NY41.1,C,8,2007-08-01,15:45:00,Zostera marina,85,60,0,0,4,19,false
NY41.1,C,9,2007-08-01,15:45:00,Zostera marina,80,72,0,0,1,16,false
NY41.1,C,10,2007-08-01,15:45:00,Zostera marina,50,72,0,0,1,15,false
NY41.1,C,11,2007-08-01,15:45:00,Zostera marina,40,60,0,0,2,16,false
NY41.1,C,12,2007-08-01,15:45:00,Zostera marina,3,8,0,0,1,5,false
NY41.1,A,1,2007-08-09,09:40:00,Ruppia maritima,100,0,0,0,0,10,false
NY41.1,A,2,2007-08-09,09:40:00,Ruppia maritima,85,0,0,0,0,9,false
NY41.1,A,3,2007-08-09,09:40:00,Ruppia maritima,90,0,0,0,0,13,false
NY41.1,A,4,2007-08-09,09:40:00,Ruppia maritima,40,0,0,0,0,6,false
NY41.1,A,9,2007-08-09,09:40:00,Ruppia maritima,70,0,0,0,0,7,false
NY41.1,A,10,2007-08-09,09:40:00,Ruppia maritima,15,0,0,0,0,7,false
NY41.1,A,11,2007-08-09,09:40:00,Ruppia maritima,90,0,0,0,0,14,false
NY41.1,A,12,2007-08-09,09:40:00,Ruppia maritima,90,0,0,0,0,14,false
NY41.1,A,2,2007-08-09,09:40:00,Zostera marina,5,8,0,0,0,9,false
NY41.1,A,3,2007-08-09,09:40:00,Zostera marina,10,12,0,0,0,13,false
NY41.1,A,11,2007-08-09,09:40:00,Zostera marina,10,8,0,0,0,14,false
NY41.1,A,12,2007-08-09,09:40:00,Zostera marina,10,16,0,0,0,14,false
NY41.1,B,3,2007-08-09,14:59:00,Ruppia maritima,1,0,0,0,0,3,false
NY41.1,B,5,2007-08-09,14:59:00,Ruppia maritima,5,0,0,0,0,6,false
NY41.1,B,6,2007-08-09,14:59:00,Ruppia maritima,80,0,0,0,0,5,false
NY41.1,B,7,2007-08-09,14:59:00,Ruppia maritima,10,0,0,0,0,8,false
NY41.1,B,10,2007-08-09,14:59:00,Ruppia maritima,30,0,0,0,0,6,false
NY41.1,B,11,2007-08-09,14:59:00,Ruppia maritima,90,0,0,0,0,2,false
NY41.1,B,12,2007-08-09,14:59:00,Ruppia maritima,100,0,0,0,0,9,false
NY41.1,B,4,2007-08-09,14:59:00,Zostera marina,1,0,0,0,0,4,false
NY41.1,C,1,2007-08-09,14:00:00,Ruppia maritima,2,0,0,0,0,6,false
NY41.1,C,2,2007-08-09,14:00:00,Ruppia maritima,15,0,0,0,0,14,false
NY41.1,C,3,2007-08-09,14:00:00,Ruppia maritima,35,0,0,0,0,13,false
NY41.1,C,4,2007-08-09,14:00:00,Ruppia maritima,5,0,0,0,0,14,false
NY41.1,C,5,2007-08-09,14:00:00,Ruppia maritima,65,0,0,0,0,13,false
NY41.1,C,6,2007-08-09,14:00:00,Ruppia maritima,40,0,0,0,0,9,false
NY41.1,C,7,2007-08-09,14:00:00,Ruppia maritima,20,0,0,0,0,19,false
NY41.1,C,8,2007-08-09,14:00:00,Ruppia maritima,30,0,0,0,0,12,false
NY41.1,C,9,2007-08-09,14:00:00,Ruppia maritima,40,0,0,0,0,16,false
NY41.1,C,10,2007-08-09,14:00:00,Ruppia maritima,10,0,0,0,0,15,false
NY41.1,C,11,2007-08-09,14:00:00,Ruppia maritima,10,0,0,0,0,,false
NY41.1,C,12,2007-08-09,14:00:00,Ruppia maritima,15,0,0,0,0,30,false
NY41.1,C,1,2007-08-09,14:00:00,Zostera marina,3,12,0,0,0,6,false
NY41.1,C,2,2007-08-09,14:00:00,Zostera marina,20,20,0,0,0,14,false
NY41.1,C,3,2007-08-09,14:00:00,Zostera marina,40,28,0,0,1,13,false
NY41.1,C,4,2007-08-09,14:00:00,Zostera marina,85,40,0,0,4,14,false
NY41.1,C,5,2007-08-09,14:00:00,Zostera marina,15,28,0,0,0,13,false
NY41.1,C,6,2007-08-09,14:00:00,Zostera marina,15,8,0,0,0,9,false
NY41.1,C,7,2007-08-09,14:00:00,Zostera marina,80,32,0,0,3,19,false
NY41.1,C,8,2007-08-09,14:00:00,Zostera marina,20,44,0,0,3,12,false
NY41.1,C,9,2007-08-09,14:00:00,Zostera marina,30,12,0,0,1,16,false
NY41.1,C,10,2007-08-09,14:00:00,Zostera marina,20,20,0,0,3,15,false
NY41.1,C,11,2007-08-09,14:00:00,Zostera marina,50,56,0,0,3,,false
NY41.1,C,12,2007-08-09,14:00:00,Zostera marina,15,4,0,0,1,30,false
NY41.1,A,1,2007-08-16,08:52:00,Ruppia maritima,60,0,0,0,0,9,false
NY41.1,A,2,2007-08-16,08:52:00,Ruppia maritima,65,0,0,0,0,6,false
NY41.1,A,3,2007-08-16,08:52:00,Ruppia maritima,90,0,0,0,0,10,false
NY41.1,A,9,2007-08-16,08:52:00,Ruppia maritima,30,0,0,0,0,7,false
NY41.1,A,11,2007-08-16,08:52:00,Ruppia maritima,50,0,0,0,0,6,false
NY41.1,A,12,2007-08-16,08:52:00,Ruppia maritima,85,0,0,0,0,12,false
NY41.1,A,12,2007-08-16,08:52:00,Zostera marina,5,16,0,0,0,12,false
NY41.1,B,1,2007-08-16,14:15:00,Ruppia maritima,1,0,0,0,0,4,false
NY41.1,B,5,2007-08-16,14:15:00,Ruppia maritima,40,0,0,0,0,6,false
NY41.1,B,6,2007-08-16,14:15:00,Ruppia maritima,70,0,0,0,0,5,false
NY41.1,B,7,2007-08-16,14:15:00,Ruppia maritima,30,0,0,0,0,5,false
NY41.1,B,10,2007-08-16,14:15:00,Ruppia maritima,5,0,0,0,0,7,false
NY41.1,B,11,2007-08-16,14:15:00,Ruppia maritima,75,0,0,0,0,4,false
NY41.1,B,12,2007-08-16,14:15:00,Ruppia maritima,100,0,0,0,0,6,false
NY41.1,C,1,2007-08-16,13:14:00,Ruppia maritima,15,0,0,0,0,13,false
NY41.1,C,2,2007-08-16,13:14:00,Ruppia maritima,57,0,0,0,0,5,false
NY41.1,C,3,2007-08-16,13:14:00,Ruppia maritima,20,0,0,0,0,3,false
NY41.1,C,7,2007-08-16,13:14:00,Ruppia maritima,35,0,0,0,0,13,false
NY41.1,C,1,2007-08-16,13:14:00,Zostera marina,10,12,0,0,1,13,false
NY41.1,C,2,2007-08-16,13:14:00,Zostera marina,3,0,0,0,2,5,false
NY41.1,C,4,2007-08-16,13:14:00,Zostera marina,60,60,0,0,2,15,false
NY41.1,C,6,2007-08-16,13:14:00,Zostera marina,80,64,0,0,2,19,false
NY41.1,C,7,2007-08-16,13:14:00,Zostera marina,10,16,0,0,0,13,false
NY41.1,C,8,2007-08-16,13:14:00,Zostera marina,50,68,0,0,1,15,false
NY41.1,C,9,2007-08-16,13:14:00,Zostera marina,70,80,0,0,2,16,false
NY41.1,C,10,2007-08-16,13:14:00,Zostera marina,80,44,0,0,3,20,false
NY41.1,C,11,2007-08-16,13:14:00,Zostera marina,2,8,0,0,0,6,false
NY41.1,C,12,2007-08-16,13:14:00,Zostera marina,12,0,0,0,0,9,false
NY41.1,A,1,2009-08-13,09:10:00,Ruppia maritima,100,0,0,0,0,10,false
NY41.1,A,2,2009-08-13,09:10:00,Ruppia maritima,70,0,0,0,0,10,false
NY41.1,A,3,2009-08-13,09:10:00,Ruppia maritima,80,0,0,0,0,7,false
NY41.1,A,4,2009-08-13,09:10:00,Ruppia maritima,100,0,0,0,0,11,false
NY41.1,A,5,2009-08-13,09:10:00,Ruppia maritima,50,0,0,0,0,5,false
NY41.1,A,6,2009-08-13,09:10:00,Ruppia maritima,100,0,0,0,0,12,false
NY41.1,A,7,2009-08-13,09:10:00,Ruppia maritima,65,0,0,0,0,8,false
NY41.1,A,8,2009-08-13,09:10:00,Ruppia maritima,90,0,0,0,0,5,false
NY41.1,A,9,2009-08-13,09:10:00,Ruppia maritima,100,0,0,0,0,13,false
NY41.1,A,10,2009-08-13,09:10:00,Ruppia maritima,95,0,0,0,0,8,false
NY41.1,A,11,2009-08-13,09:10:00,Ruppia maritima,100,0,0,0,0,13,false
NY41.1,A,12,2009-08-13,09:10:00,Ruppia maritima,100,0,0,0,0,9,false
NY41.1,B,1,2009-08-13,10:40:00,Ruppia maritima,12,0,0,0,0,4,false
NY41.1,B,2,2009-08-13,10:40:00,Ruppia maritima,5,0,0,0,0,3,false
NY41.1,B,6,2009-08-13,10:40:00,Ruppia maritima,95,0,0,0,0,8,false
NY41.1,B,12,2009-08-13,10:40:00,Ruppia maritima,100,0,0,0,0,7,false
NY41.1,B,1,2009-08-13,10:40:00,Zostera marina,3,0,0,0,0,4,false
NY41.1,B,2,2009-08-13,10:40:00,Zostera marina,5,8,0,0,0,3,false
NY41.1,B,6,2009-08-13,10:40:00,Zostera marina,5,8,0,0,4,8,false
NY41.1,C,2,2009-08-13,12:01:00,Zostera marina,5,4,0,0,1,12,false
NY41.1,C,4,2009-08-13,12:01:00,Zostera marina,40,16,0,0,2,14,false
NY41.1,C,5,2009-08-13,12:01:00,Zostera marina,15,16,0,0,1,9,false
NY41.1,C,7,2009-08-13,12:01:00,Zostera marina,35,8,0,0,2,17,false
NY41.1,C,8,2009-08-13,12:01:00,Zostera marina,30,20,0,0,2,13,false
NY41.1,C,9,2009-08-13,12:01:00,Zostera marina,15,32,0,0,3,7,false
NY41.1,C,10,2009-08-13,12:01:00,Zostera marina,10,0,0,0,2,8,false
NY41.1,C,11,2009-08-13,12:01:00,Zostera marina,20,24,0,0,0,10,false
NY41.1,C,12,2009-08-13,12:01:00,Zostera marina,15,20,0,0,0,11,false
NY41.1,A,1,2010-05-27,10:04:00,Ruppia maritima,80,0,0,0,15,4,false
NY41.1,A,2,2010-05-27,10:04:00,Ruppia maritima,70,0,0,0,36,5,false
NY41.1,A,3,2010-05-27,10:04:00,Ruppia maritima,80,0,0,0,38,5,false
NY41.1,A,4,2010-05-27,10:04:00,Ruppia maritima,85,0,0,0,22,4,false
NY41.1,A,5,2010-05-27,10:04:00,Ruppia maritima,65,0,0,0,17,4,false
NY41.1,A,6,2010-05-27,10:04:00,Ruppia maritima,40,0,0,0,27,3,false
NY41.1,A,7,2010-05-27,10:04:00,Ruppia maritima,85,0,0,0,14,4,false
NY41.1,A,8,2010-05-27,10:04:00,Ruppia maritima,40,0,0,0,21,3,false
NY41.1,A,9,2010-05-27,10:04:00,Ruppia maritima,10,0,0,0,3,3,false
NY41.1,A,10,2010-05-27,10:04:00,Ruppia maritima,0,0,0,0,30,0,
NY41.1,A,11,2010-05-27,10:04:00,Ruppia maritima,60,0,0,0,24,3,false
NY41.1,A,12,2010-05-27,10:04:00,Ruppia maritima,50,0,0,0,19,4,false
NY41.1,A,8,2010-05-27,10:04:00,Zostera marina,2,0,0,0,0,3,false
NY41.1,B,1,2010-05-27,10:52:00,Ruppia maritima,25,0,0,0,0,4,false
NY41.1,B,2,2010-05-27,10:52:00,Ruppia maritima,40,0,0,0,8,3,false
NY41.1,B,5,2010-05-27,10:52:00,Ruppia maritima,90,0,0,0,7,3,false
NY41.1,B,6,2010-05-27,10:52:00,Ruppia maritima,75,0,0,0,26,3,false
NY41.1,B,7,2010-05-27,10:52:00,Ruppia maritima,80,0,0,0,27,5,false
NY41.1,B,11,2010-05-27,10:52:00,Ruppia maritima,2,0,0,0,3,3,false
NY41.1,B,12,2010-05-27,10:52:00,Ruppia maritima,0,0,0,0,10,0,
NY41.1,B,7,2010-05-27,10:52:00,Zostera marina,5,8,0,0,1,5,false
NY41.1,C,5,2010-05-27,12:10:00,Ruppia maritima,5,0,0,0,0,11,false
NY41.1,C,6,2010-05-27,12:10:00,Ruppia maritima,10,0,0,0,10,3,false
NY41.1,C,5,2010-05-27,12:10:00,Zostera marina,5,8,0,0,1,11,false
NY41.1,C,7,2010-05-27,12:10:00,Zostera marina,5,8,0,0,2,9,false
NY41.1,C,11,2010-05-27,12:10:00,Zostera marina,30,24,0,0,4,16,false
NY41.1,A,1,2011-08-05,11:00:00,Ruppia maritima,100,0,0,0,38,11,
NY41.1,A,2,2011-08-05,11:00:00,Ruppia maritima,10,0,0,0,31,7,
NY41.1,A,3,2011-08-05,11:00:00,Ruppia maritima,25,0,0,0,38,10,
NY41.1,A,4,2011-08-05,11:00:00,Ruppia maritima,100,0,0,0,26,11,
NY41.1,A,5,2011-08-05,11:00:00,Ruppia maritima,75,0,0,0,0,12,
NY41.1,A,6,2011-08-05,11:00:00,Ruppia maritima,10,0,0,0,2,10,
NY41.1,A,7,2011-08-05,11:00:00,Ruppia maritima,10,0,0,0,4,3,
NY41.1,A,8,2011-08-05,11:00:00,Ruppia maritima,100,0,0,0,28,11,
NY41.1,A,9,2011-08-05,11:00:00,Ruppia maritima,25,0,0,0,8,10,
NY41.1,A,10,2011-08-05,11:00:00,Ruppia maritima,5,0,0,0,5,10,
NY41.1,A,11,2011-08-05,11:00:00,Ruppia maritima,100,0,0,0,20,5,
NY41.1,A,12,2011-08-05,11:00:00,Ruppia maritima,100,0,0,0,46,9,
NY41.1,B,1,2011-08-05,12:20:00,Ruppia maritima,25,0,0,0,32,3,true
NY41.1,B,2,2011-08-05,12:20:00,Ruppia maritima,40,0,0,0,28,5,true
NY41.1,B,3,2011-08-05,12:20:00,Ruppia maritima,10,0,0,0,2,3,true
NY41.1,B,4,2011-08-05,12:20:00,Ruppia maritima,100,0,0,0,43,7,true
NY41.1,B,5,2011-08-05,12:20:00,Ruppia maritima,5,0,0,0,5,3,true
NY41.1,B,6,2011-08-05,12:20:00,Ruppia maritima,40,0,0,0,25,3,true
NY41.1,B,7,2011-08-05,12:20:00,Ruppia maritima,20,0,0,0,26,4,true
NY41.1,B,8,2011-08-05,12:20:00,Ruppia maritima,75,0,0,0,16,5,true
NY41.1,B,9,2011-08-05,12:20:00,Ruppia maritima,5,0,0,0,4,4,true
NY41.1,B,10,2011-08-05,12:20:00,Ruppia maritima,75,0,0,0,30,5,true
NY41.1,B,11,2011-08-05,12:20:00,Ruppia maritima,10,0,0,0,7,4,true
NY41.1,B,12,2011-08-05,12:20:00,Ruppia maritima,25,0,0,0,16,5,true
NY41.1,C,1,2011-08-05,13:32:00,Ruppia maritima,10,0,0,0,2,4,false
NY41.1,C,4,2011-08-05,13:32:00,Ruppia maritima,5,0,0,0,4,3,false
NY41.1,C,5,2011-08-05,13:32:00,Ruppia maritima,1,0,0,0,0,0,false
NY41.1,C,7,2011-08-05,13:32:00,Ruppia maritima,5,0,0,0,4,5,false
NY41.1,C,8,2011-08-05,13:32:00,Ruppia maritima,0,0,0,0,0,0,
NY41.1,C,9,2011-08-05,13:32:00,Ruppia maritima,0,0,0,0,0,0,
NY41.1,C,11,2011-08-05,13:32:00,Ruppia maritima,5,0,0,0,2,5,false
NY41.1,C,12,2011-08-05,13:32:00,Ruppia maritima,35,0,0,0,4,5,false
NY41.1,A,1,2012-08-07,10:00:00,Ruppia maritima,75,0,0,0,54,4,false
NY41.1,A,2,2012-08-07,10:00:00,Ruppia maritima,100,0,0,0,31,6,false
NY41.1,A,3,2012-08-07,10:00:00,Ruppia maritima,60,0,0,0,41,3,false
NY41.1,A,4,2012-08-07,10:00:00,Ruppia maritima,85,0,0,0,23,15,false
NY41.1,A,5,2012-08-07,10:00:00,Ruppia maritima,100,0,0,0,30,13,false
NY41.1,A,6,2012-08-07,10:00:00,Ruppia maritima,100,0,0,0,69,5,false
NY41.1,A,7,2012-08-07,10:00:00,Ruppia maritima,60,0,0,0,48,10,false
NY41.1,A,8,2012-08-07,10:00:00,Ruppia maritima,25,0,0,0,36,6,false
NY41.1,A,9,2012-08-07,10:00:00,Ruppia maritima,50,0,0,0,54,10,false
NY41.1,A,11,2012-08-07,10:00:00,Ruppia maritima,75,0,0,0,34,9,false
NY41.1,A,12,2012-08-07,10:00:00,Ruppia maritima,100,0,0,0,52,11,false
NY41.1,B,1,2012-08-07,11:15:00,Ruppia maritima,50,0,0,0,80,5,false
NY41.1,B,2,2012-08-07,11:15:00,Ruppia maritima,20,0,0,0,38,4,false
NY41.1,B,3,2012-08-07,11:15:00,Ruppia maritima,80,0,0,0,52,10,false
NY41.1,B,4,2012-08-07,11:15:00,Ruppia maritima,100,0,0,0,24,15,false
NY41.1,B,5,2012-08-07,11:15:00,Ruppia maritima,5,0,0,0,6,3,false
NY41.1,B,6,2012-08-07,11:15:00,Ruppia maritima,5,0,0,0,20,2,false
NY41.1,B,7,2012-08-07,11:15:00,Ruppia maritima,45,0,0,0,0,2,false
NY41.1,B,8,2012-08-07,11:15:00,Ruppia maritima,75,0,0,0,40,8,false
NY41.1,B,9,2012-08-07,11:15:00,Ruppia maritima,5,0,0,0,2,4,false
NY41.1,B,10,2012-08-07,11:15:00,Ruppia maritima,90,0,0,0,31,9,false
NY41.1,B,11,2012-08-07,11:15:00,Ruppia maritima,90,0,0,0,49,5,false
NY41.1,B,12,2012-08-07,11:15:00,Ruppia maritima,50,0,0,0,54,6,false
NY41.1,C,5,2012-08-07,12:00:00,Ruppia maritima,60,0,0,0,32,5,false
NY41.1,C,6,2012-08-07,12:00:00,Ruppia maritima,10,0,0,0,17,3,false
NY41.1,C,7,2012-08-07,12:00:00,Ruppia maritima,100,0,0,0,40,10,false
NY41.1,C,8,2012-08-07,12:00:00,Ruppia maritima,5,0,0,0,1,3,false
NY41.1,C,11,2012-08-07,12:00:00,Ruppia maritima,65,0,0,0,55,5,false
NY41.1,C,12,2012-08-07,12:00:00,Ruppia maritima,100,0,0,0,54,20,false
NY41.1,A,1,2013-07-25,10:15:00,Ruppia maritima,90,0,0,0,47,28,false
NY41.1,A,2,2013-07-25,10:15:00,Ruppia maritima,75,0,0,0,0,25,false
NY41.1,A,3,2013-07-25,10:15:00,Ruppia maritima,80,0,0,0,83,12,false
NY41.1,A,4,2013-07-25,10:15:00,Ruppia maritima,95,0,0,0,18,23,false
