site_code,transect_name,quadrat_number,observation_date,observation_time,scientific_name,percent_cover,shoot_density,flower_count,fruit_count,shoot_count,canopy_height_cm,grazing_evidence
MS45.1,A,8,2008-04-16,10:00:00,Zostera marina,20,11,0,0,0,35,false
MS45.1,A,8,2008-04-16,10:00:00,Zostera marina,20,11,0,0,7,35,false
MS45.1,A,9,2008-04-16,10:00:00,Zostera marina,40,20,0,0,0,40,false
MS45.1,A,9,2008-04-16,10:00:00,Zostera marina,40,20,0,0,3,40,false
MS45.1,A,9,2008-04-16,09:17:00,Zostera marina,40,20,0,0,0,40,
MS45.1,A,9,2008-04-16,10:00:00,Zostera marina,40,20,0,0,3,40,false
MS45.1,A,10,2008-04-16,10:00:00,Zostera marina,30,25,0,0,5,50,false
MS45.1,A,10,2008-04-16,10:00:00,Zostera marina,30,25,0,0,0,50,false
MS45.1,A,10,2008-04-16,10:00:00,Zostera marina,30,25,0,0,5,50,false
MS45.1,A,10,2008-04-16,09:17:00,Zostera marina,30,25,0,0,0,50,
MS45.1,A,11,2008-04-16,09:17:00,Zostera marina,40,13,0,0,0,40,
MS45.1,A,11,2008-04-16,10:00:00,Zostera marina,40,13,0,0,1,40,false
MS45.1,A,11,2008-04-16,10:00:00,Zostera marina,40,13,0,0,0,40,false
MS45.1,A,11,2008-04-16,10:00:00,Zostera marina,40,13,0,0,1,40,false
MS45.1,A,12,2008-04-16,10:00:00,Zostera marina,40,17,0,0,3,35,false
MS45.1,A,12,2008-04-16,10:00:00,Zostera marina,40,17,0,0,3,35,false
MS45.1,A,12,2008-04-16,10:00:00,Zostera marina,40,17,0,0,0,35,false
MS45.1,A,12,2008-04-16,09:17:00,Zostera marina,40,17,0,0,0,35,
MS45.1,B,1,2008-04-22,01:00:00,Zostera marina,0,0,0,0,3,0,
MS45.1,B,2,2008-04-22,01:00:00,Zostera marina,25,6,0,0,4,21,false
MS45.1,B,3,2008-04-22,01:00:00,Zostera marina,20,8,0,0,3,32,false
MS45.1,B,4,2008-04-22,01:00:00,Zostera marina,45,21,0,0,6,29,false
MS45.1,B,5,2008-04-22,01:00:00,Zostera marina,65,24,0,0,4,42,false
MS45.1,B,6,2008-04-22,01:00:00,Zostera marina,65,18,0,0,2,43,false
MS45.1,B,7,2008-04-22,01:00:00,Zostera marina,25,19,0,0,1,37,false
MS45.1,B,8,2008-04-22,01:00:00,Zostera marina,40,16,0,0,3,44,false
MS45.1,B,9,2008-04-22,01:00:00,Zostera marina,80,31,0,0,5,48,false
MS45.1,B,10,2008-04-22,01:00:00,Zostera marina,40,15,0,0,3,44,false
MS45.1,B,11,2008-04-22,01:00:00,Zostera marina,25,11,0,0,1,44,false
MS45.1,B,12,2008-04-22,01:00:00,Zostera marina,40,23,0,0,0,56,false
MS45.1,C,1,2008-04-22,10:00:00,Zostera marina,25,6,0,0,6,52,false
MS45.1,C,2,2008-04-22,10:00:00,Zostera marina,25,5,0,0,5,45,false
MS45.1,C,3,2008-04-22,10:00:00,Zostera marina,25,6,0,0,6,45,false
MS45.1,C,4,2008-04-22,10:00:00,Zostera marina,40,10,0,0,3,45,false
MS45.1,C,5,2008-04-22,10:00:00,Zostera marina,50,16,0,0,8,55,false
MS45.1,C,6,2008-04-22,10:00:00,Zostera marina,40,9,0,0,4,45,false
MS45.1,C,7,2008-04-22,10:00:00,Zostera marina,40,10,0,0,7,45,false
MS45.1,C,8,2008-04-22,10:00:00,Zostera marina,25,9,0,0,14,36,false
MS45.1,C,9,2008-04-22,10:00:00,Zostera marina,40,13,0,0,3,33,false
MS45.1,C,10,2008-04-22,10:00:00,Zostera marina,20,4,0,0,2,33,false
MS45.1,C,11,2008-04-22,10:00:00,Zostera marina,20,5,0,0,4,35,false
MS45.1,C,12,2008-04-22,10:00:00,Zostera marina,25,12,0,0,2,40,false
MS45.1,C,1,2008-04-22,09:00:00,Zostera noltii,25,6,0,0,0,52,false
MS45.1,C,2,2008-04-22,09:00:00,Zostera noltii,25,5,0,0,0,45,false
MS45.1,C,3,2008-04-22,09:00:00,Zostera noltii,25,6,0,0,0,45,false
MS45.1,C,4,2008-04-22,09:00:00,Zostera noltii,40,10,0,0,0,45,false
MS45.1,C,5,2008-04-22,09:00:00,Zostera noltii,50,16,0,0,0,55,false
MS45.1,C,6,2008-04-22,09:00:00,Zostera noltii,40,9,0,0,0,45,false
MS45.1,C,7,2008-04-22,09:00:00,Zostera noltii,40,10,0,0,0,45,false
MS45.1,C,8,2008-04-22,09:00:00,Zostera noltii,25,9,0,0,0,36,false
MS45.1,C,9,2008-04-22,09:00:00,Zostera noltii,40,13,0,0,0,33,false
MS45.1,C,10,2008-04-22,09:00:00,Zostera noltii,20,4,0,0,0,33,false
MS45.1,C,11,2008-04-22,09:00:00,Zostera noltii,20,5,0,0,0,35,false
MS45.1,C,12,2008-04-22,09:00:00,Zostera noltii,25,12,0,0,0,40,false
MS45.1,A,1,2008-07-29,09:20:00,Zostera marina,80,16,0,2,7,110,false
MS45.1,A,2,2008-07-29,09:20:00,Zostera marina,90,12,0,2,2,100,false
MS45.1,A,3,2008-07-29,09:20:00,Zostera marina,80,13,0,0,6,95,false
MS45.1,A,4,2008-07-29,09:20:00,Zostera marina,80,12,0,2,3,90,false
MS45.1,A,5,2008-07-29,09:20:00,Zostera marina,75,14,0,2,2,95,false
MS45.1,A,6,2008-07-29,09:20:00,Zostera marina,65,10,0,1,6,100,false
MS45.1,A,7,2008-07-29,09:20:00,Zostera marina,40,4,0,2,0,110,false
MS45.1,A,8,2008-07-29,09:20:00,Zostera marina,55,5,0,5,4,110,false
MS45.1,A,9,2008-07-29,09:20:00,Zostera marina,50,8,0,3,2,105,false
MS45.1,A,10,2008-07-29,09:20:00,Zostera marina,50,6,0,2,2,105,false
MS45.1,A,11,2008-07-29,09:20:00,Zostera marina,60,7,0,3,1,95,false
MS45.1,A,12,2008-07-29,09:20:00,Zostera marina,65,10,0,3,1,100,false
MS45.1,B,1,2008-07-30,10:00:00,Zostera marina,75,11,0,0,0,90,false
MS45.1,B,1,2008-07-30,10:00:00,Zostera marina,75,11,0,0,3,90,false
MS45.1,B,2,2008-07-30,10:00:00,Zostera marina,75,20,0,0,0,105,false
MS45.1,B,2,2008-07-30,10:00:00,Zostera marina,75,20,0,0,2,105,false
MS45.1,B,3,2008-07-30,10:00:00,Zostera marina,95,8,0,0,4,130,false
MS45.1,B,3,2008-07-30,10:00:00,Zostera marina,95,8,0,0,0,130,false
MS45.1,B,4,2008-07-30,10:00:00,Zostera marina,85,9,0,0,4,125,false
MS45.1,B,4,2008-07-30,10:00:00,Zostera marina,85,9,0,0,0,125,false
MS45.1,B,5,2008-07-30,10:00:00,Zostera marina,90,10,0,0,0,95,false
MS45.1,B,5,2008-07-30,10:00:00,Zostera marina,90,10,0,0,2,95,false
MS45.1,B,6,2008-07-30,10:00:00,Zostera marina,70,14,0,0,0,85,false
MS45.1,B,6,2008-07-30,10:00:00,Zostera marina,70,14,0,0,2,85,false
MS45.1,B,7,2008-07-30,10:00:00,Zostera marina,95,19,0,0,0,140,false
MS45.1,B,7,2008-07-30,10:00:00,Zostera marina,95,19,0,0,3,140,false
MS45.1,B,8,2008-07-30,10:00:00,Zostera marina,100,18,0,0,0,135,false
MS45.1,B,8,2008-07-30,10:00:00,Zostera marina,100,18,0,0,4,135,false
MS45.1,B,9,2008-07-30,10:00:00,Zostera marina,95,20,0,0,4,135,false
MS45.1,B,9,2008-07-30,10:00:00,Zostera marina,95,20,0,0,0,135,false
MS45.1,B,10,2008-07-30,10:00:00,Zostera marina,95,14,0,0,0,130,false
MS45.1,B,10,2008-07-30,10:00:00,Zostera marina,95,14,0,0,1,130,false
MS45.1,B,11,2008-07-30,10:00:00,Zostera marina,95,18,0,0,0,120,false
MS45.1,B,11,2008-07-30,10:00:00,Zostera marina,95,18,0,0,4,120,false
MS45.1,B,12,2008-07-30,10:00:00,Zostera marina,95,15,0,0,0,125,false
MS45.1,B,12,2008-07-30,10:00:00,Zostera marina,95,15,0,0,4,125,false
MS45.1,C,1,2008-07-30,12:30:00,Zostera marina,85,9,0,3,2,100,false
MS45.1,C,2,2008-07-30,12:30:00,Zostera marina,70,14,0,1,1,100,false
MS45.1,C,3,2008-07-30,12:30:00,Zostera marina,85,14,0,3,3,95,false
MS45.1,C,4,2008-07-30,12:30:00,Zostera marina,60,12,0,2,2,90,false
MS45.1,C,5,2008-07-30,12:30:00,Zostera marina,75,8,0,2,1,105,false
MS45.1,C,6,2008-07-30,12:30:00,Zostera marina,50,11,0,0,1,120,
MS45.1,C,7,2008-07-30,12:30:00,Zostera marina,55,12,0,1,1,95,
MS45.1,C,8,2008-07-30,12:30:00,Zostera marina,60,11,0,3,1,100,
MS45.1,C,9,2008-07-30,12:30:00,Zostera marina,55,10,0,4,5,105,
MS45.1,C,10,2008-07-30,12:30:00,Zostera marina,30,9,0,0,1,90,
MS45.1,C,11,2008-07-30,12:30:00,Zostera marina,55,9,0,3,2,100,
MS45.1,C,12,2008-07-30,12:30:00,Zostera marina,60,7,0,4,3,95,
MS45.1,A,1,2009-01-12,10:41:00,Zostera marina,30,6,0,0,2,65,false
MS45.1,A,2,2009-01-12,10:41:00,Zostera marina,35,7,0,0,1,60,false
MS45.1,A,3,2009-01-12,10:41:00,Zostera marina,25,9,0,0,1,55,false
MS45.1,A,4,2009-01-12,10:41:00,Zostera marina,25,8,0,0,1,50,false
MS45.1,A,5,2009-01-12,10:41:00,Zostera marina,35,9,0,0,3,50,false
MS45.1,A,6,2009-01-12,10:41:00,Zostera marina,20,4,0,0,3,53,false
MS45.1,A,7,2009-01-12,10:41:00,Zostera marina,20,3,0,0,1,30,false
MS45.1,A,8,2009-01-12,10:41:00,Zostera marina,35,9,0,0,1,50,false
MS45.1,A,9,2009-01-12,10:41:00,Zostera marina,20,10,0,0,1,60,false
MS45.1,A,10,2009-01-12,10:41:00,Zostera marina,35,4,0,0,2,70,false
MS45.1,A,11,2009-01-12,10:41:00,Zostera marina,35,4,0,0,1,50,false
MS45.1,A,12,2009-01-12,10:41:00,Zostera marina,40,6,0,0,3,40,false
MS45.1,C,1,2009-01-12,12:28:00,Zostera marina,35,6,0,0,2,55,
MS45.1,C,2,2009-01-12,12:28:00,Zostera marina,20,6,0,0,2,65,
MS45.1,C,3,2009-01-12,12:28:00,Zostera marina,20,5,0,0,5,50,
MS45.1,C,4,2009-01-12,12:28:00,Zostera marina,40,9,0,0,4,50,
MS45.1,C,5,2009-01-12,12:28:00,Zostera marina,35,7,0,0,3,50,
MS45.1,C,6,2009-01-12,12:28:00,Zostera marina,40,6,0,0,3,60,
MS45.1,C,7,2009-01-12,12:28:00,Zostera marina,35,9,0,0,1,55,
MS45.1,C,8,2009-01-12,12:28:00,Zostera marina,30,8,0,0,4,50,
MS45.1,C,9,2009-01-12,12:28:00,Zostera marina,35,5,0,0,4,65,
MS45.1,C,10,2009-01-12,12:28:00,Zostera marina,30,4,0,0,1,75,
MS45.1,C,11,2009-01-12,12:28:00,Zostera marina,35,7,0,0,2,80,
MS45.1,C,12,2009-01-12,12:28:00,Zostera marina,40,5,0,0,3,75,
MS45.1,B,1,2009-01-13,08:35:00,Zostera marina,25,7,0,0,2,58,
MS45.1,B,2,2009-01-13,08:35:00,Zostera marina,30,12,0,0,2,60,
MS45.1,B,3,2009-01-13,08:35:00,Zostera marina,35,11,0,0,3,54,
MS45.1,B,4,2009-01-13,08:35:00,Zostera marina,45,16,0,0,2,56,
MS45.1,B,5,2009-01-13,08:35:00,Zostera marina,30,15,0,0,2,56,
MS45.1,B,6,2009-01-13,08:35:00,Zostera marina,25,16,0,0,5,52,
MS45.1,B,7,2009-01-13,08:35:00,Zostera marina,30,10,0,0,1,50,
MS45.1,B,8,2009-01-13,08:35:00,Zostera marina,15,5,0,0,4,55,
MS45.1,B,9,2009-01-13,08:35:00,Zostera marina,40,9,0,0,5,55,
MS45.1,B,10,2009-01-13,08:35:00,Zostera marina,45,14,0,0,3,65,
MS45.1,B,11,2009-01-13,08:35:00,Zostera marina,30,9,0,0,2,60,
MS45.1,B,12,2009-01-13,08:35:00,Zostera marina,30,7,0,0,5,40,
MS45.1,A,1,2009-05-06,09:00:00,Zostera marina,45,9,0,0,1,50,false
MS45.1,A,2,2009-05-06,09:00:00,Zostera marina,70,15,0,0,4,55,false
MS45.1,A,3,2009-05-06,09:00:00,Zostera marina,50,16,0,0,1,50,false
MS45.1,A,4,2009-05-06,09:00:00,Zostera marina,50,20,0,0,2,35,false
MS45.1,A,5,2009-05-06,09:00:00,Zostera marina,50,18,0,0,1,50,false
MS45.1,A,6,2009-05-06,09:00:00,Zostera marina,35,16,0,0,4,50,false
MS45.1,A,7,2009-05-06,09:00:00,Zostera marina,20,7,0,0,1,40,false
MS45.1,A,8,2009-05-06,09:00:00,Zostera marina,35,13,0,0,2,40,false
MS45.1,A,9,2009-05-06,09:00:00,Zostera marina,40,14,0,0,2,50,false
MS45.1,A,10,2009-05-06,09:00:00,Zostera marina,35,8,0,0,3,55,false
MS45.1,A,11,2009-05-06,09:00:00,Zostera marina,45,12,0,0,1,35,false
MS45.1,A,12,2009-05-06,09:00:00,Zostera marina,45,25,0,0,3,35,false
MS45.1,B,1,2009-05-06,12:24:00,Zostera marina,45,13,0,0,3,45,false
MS45.1,B,2,2009-05-06,12:24:00,Zostera marina,20,6,0,0,0,40,false
MS45.1,B,3,2009-05-06,12:24:00,Zostera marina,50,14,0,0,2,50,false
MS45.1,B,4,2009-05-06,12:24:00,Zostera marina,60,21,0,0,2,45,false
MS45.1,B,5,2009-05-06,12:24:00,Zostera marina,45,9,0,0,1,45,false
MS45.1,B,6,2009-05-06,12:24:00,Zostera marina,40,13,0,0,2,45,false
MS45.1,B,7,2009-05-06,12:24:00,Zostera marina,40,25,0,0,0,40,false
MS45.1,B,8,2009-05-06,12:24:00,Zostera marina,45,11,0,0,2,45,false
MS45.1,B,9,2009-05-06,12:24:00,Zostera marina,50,25,0,0,3,40,false
MS45.1,B,10,2009-05-06,12:24:00,Zostera marina,50,22,0,0,2,50,false
MS45.1,B,11,2009-05-06,12:24:00,Zostera marina,40,10,0,0,3,45,false
MS45.1,C,1,2009-05-08,09:15:00,Zostera marina,40,22,0,0,3,59,false
MS45.1,C,2,2009-05-08,09:15:00,Zostera marina,25,29,0,0,0,60,false
MS45.1,C,3,2009-05-08,09:15:00,Zostera marina,40,0,0,0,1,58,false
MS45.1,C,4,2009-05-08,09:15:00,Zostera marina,40,35,0,0,2,58,false
MS45.1,C,5,2009-05-08,09:15:00,Zostera marina,40,0,0,0,2,58,false
MS45.1,C,6,2009-05-08,09:15:00,Zostera marina,45,30,0,0,1,56,false
MS45.1,C,7,2009-05-08,09:15:00,Zostera marina,45,24,0,0,1,48,false
MS45.1,C,8,2009-05-08,09:15:00,Zostera marina,45,27,0,0,4,60,false
MS45.1,C,9,2009-05-08,09:15:00,Zostera marina,45,19,0,0,4,46,false
MS45.1,C,10,2009-05-08,09:15:00,Zostera marina,45,20,0,0,2,42,false
MS45.1,C,11,2009-05-08,09:15:00,Zostera marina,30,13,0,0,4,37,false
MS45.1,C,12,2009-05-08,09:15:00,Zostera marina,35,17,0,0,2,35,false
MS45.1,B,1,2010-01-27,11:58:00,Zostera marina,25,0,0,0,1,35,false
MS45.1,B,2,2010-01-27,11:58:00,Zostera marina,20,0,0,0,4,40,false
MS45.1,B,3,2010-01-27,11:58:00,Zostera marina,20,0,0,0,4,40,false
MS45.1,B,4,2010-01-27,11:58:00,Zostera marina,25,0,0,0,3,45,false
MS45.1,B,5,2010-01-27,11:58:00,Zostera marina,25,0,0,0,3,40,false
MS45.1,B,6,2010-01-27,11:58:00,Zostera marina,20,0,0,0,2,40,false
MS45.1,B,7,2010-01-27,11:58:00,Zostera marina,15,0,0,0,3,35,false
MS45.1,B,8,2010-01-27,11:58:00,Zostera marina,20,0,0,0,2,40,false
MS45.1,B,9,2010-01-27,11:58:00,Zostera marina,40,0,0,0,4,45,false
MS45.1,B,10,2010-01-27,11:58:00,Zostera marina,30,0,0,0,6,40,false
MS45.1,B,11,2010-01-27,11:58:00,Zostera marina,15,0,0,0,3,40,false
MS45.1,A,1,2010-01-28,09:00:00,Zostera marina,25,0,0,0,2,30,false
MS45.1,A,2,2010-01-28,09:00:00,Zostera marina,20,0,0,0,1,35,false
MS45.1,A,3,2010-01-28,09:00:00,Zostera marina,25,0,0,0,4,35,false
MS45.1,A,4,2010-01-28,09:00:00,Zostera marina,20,0,0,0,8,35,false
MS45.1,A,5,2010-01-28,09:00:00,Zostera marina,25,0,0,0,1,40,false
MS45.1,A,6,2010-01-28,09:00:00,Zostera marina,10,0,0,0,2,30,false
MS45.1,A,7,2010-01-28,09:00:00,Zostera marina,8,0,0,0,1,35,false
MS45.1,A,8,2010-01-28,09:00:00,Zostera marina,15,0,0,0,3,30,false
MS45.1,A,9,2010-01-28,09:00:00,Zostera marina,20,0,0,0,2,35,false
MS45.1,A,10,2010-01-28,09:00:00,Zostera marina,15,0,0,0,2,35,false
MS45.1,A,11,2010-01-28,09:00:00,Zostera marina,20,0,0,0,2,35,false
MS45.1,A,12,2010-01-28,09:00:00,Zostera marina,15,0,0,0,1,35,false
MS45.1,C,1,2010-01-28,11:30:00,Zostera marina,15,0,0,0,5,35,false
MS45.1,C,1,2010-01-28,11:30:00,Zostera marina,0,2,0,0,0,35,false
MS45.1,C,2,2010-01-28,11:30:00,Zostera marina,0,9,0,0,0,40,false
MS45.1,C,2,2010-01-28,11:30:00,Zostera marina,20,0,0,0,1,40,false
MS45.1,C,3,2010-01-28,11:30:00,Zostera marina,30,0,0,0,2,45,false
MS45.1,C,3,2010-01-28,11:30:00,Zostera marina,0,12,0,0,0,45,false
MS45.1,C,4,2010-01-28,11:30:00,Zostera marina,0,6,0,0,0,45,false
MS45.1,C,4,2010-01-28,11:30:00,Zostera marina,35,0,0,0,3,45,false
MS45.1,C,5,2010-01-28,11:30:00,Zostera marina,40,0,0,0,2,50,false
MS45.1,C,5,2010-01-28,11:30:00,Zostera marina,0,3,0,0,0,50,false
MS45.1,C,6,2010-01-28,11:30:00,Zostera marina,0,10,0,0,0,50,false
MS45.1,C,6,2010-01-28,11:30:00,Zostera marina,40,0,0,0,1,50,false
MS45.1,C,7,2010-01-28,11:30:00,Zostera marina,0,9,0,0,0,45,false
MS45.1,C,7,2010-01-28,11:30:00,Zostera marina,25,0,0,0,1,45,false
MS45.1,C,8,2010-01-28,11:30:00,Zostera marina,0,5,0,0,0,45,false
MS45.1,C,8,2010-01-28,11:30:00,Zostera marina,25,0,0,0,3,45,false
MS45.1,C,9,2010-01-28,11:30:00,Zostera marina,0,7,0,0,0,50,false
MS45.1,C,9,2010-01-28,11:30:00,Zostera marina,25,0,0,0,3,50,false
MS45.1,C,10,2010-01-28,11:30:00,Zostera marina,25,0,0,0,2,35,false
MS45.1,C,10,2010-01-28,11:30:00,Zostera marina,0,6,0,0,0,35,false
MS45.1,C,11,2010-01-28,11:30:00,Zostera marina,0,4,0,0,0,55,false
MS45.1,C,11,2010-01-28,11:30:00,Zostera marina,20,0,0,0,4,55,false
MS45.1,C,12,2010-01-28,11:30:00,Zostera marina,25,0,0,0,2,50,false
MS45.1,C,12,2010-01-28,11:30:00,Zostera marina,0,6,0,0,0,50,false
MS45.1,A,1,2010-07-13,12:00:00,Zostera marina,80,0,0,0,4,80,false
MS45.1,A,2,2010-07-13,12:00:00,Zostera marina,50,0,0,0,3,70,false
MS45.1,A,3,2010-07-13,12:00:00,Zostera marina,75,0,0,0,3,75,false
MS45.1,A,4,2010-07-13,12:00:00,Zostera marina,25,0,0,0,5,55,false
MS45.1,A,5,2010-07-13,12:00:00,Zostera marina,60,0,0,0,6,70,false
MS45.1,A,6,2010-07-13,12:00:00,Zostera marina,5,0,0,0,5,65,false
MS45.1,A,8,2010-07-13,12:00:00,Zostera marina,75,0,0,0,2,105,false
MS45.1,A,9,2010-07-13,12:00:00,Zostera marina,75,0,0,0,1,85,false
MS45.1,A,10,2010-07-13,12:00:00,Zostera marina,25,0,0,0,5,100,false
MS45.1,A,11,2010-07-13,12:00:00,Zostera marina,80,0,0,0,4,75,false
MS45.1,A,12,2010-07-13,12:00:00,Zostera marina,60,0,0,0,6,80,false
MS45.1,B,1,2010-07-13,10:00:00,Zostera marina,40,0,0,0,1,60,false
MS45.1,B,2,2010-07-13,10:00:00,Zostera marina,45,0,0,0,2,60,false
MS45.1,B,3,2010-07-13,10:00:00,Zostera marina,65,0,0,0,3,75,false
MS45.1,B,4,2010-07-13,10:00:00,Zostera marina,50,0,0,0,11,90,false
MS45.1,B,5,2010-07-13,10:00:00,Zostera marina,75,0,0,0,10,75,false
MS45.1,B,6,2010-07-13,10:00:00,Zostera marina,60,0,0,0,3,85,false
MS45.1,B,7,2010-07-13,10:00:00,Zostera marina,75,0,0,0,2,85,false
MS45.1,B,8,2010-07-13,10:00:00,Zostera marina,30,0,0,0,6,80,false
MS45.1,B,9,2010-07-13,10:00:00,Zostera marina,60,0,0,0,6,95,false
MS45.1,B,10,2010-07-13,10:00:00,Zostera marina,80,0,0,0,2,95,false
MS45.1,B,11,2010-07-13,10:00:00,Zostera marina,75,0,0,0,9,90,false
MS45.1,B,12,2010-07-13,10:00:00,Zostera marina,35,0,0,0,2,80,false
MS45.1,C,1,2010-07-13,08:30:00,Zostera marina,15,0,0,0,3,80,false
MS45.1,C,2,2010-07-13,08:30:00,Zostera marina,50,0,0,0,2,90,false
MS45.1,C,3,2010-07-13,08:30:00,Zostera marina,50,0,0,0,4,90,false
MS45.1,C,4,2010-07-13,08:30:00,Zostera marina,65,0,0,0,4,95,false
MS45.1,C,5,2010-07-13,08:30:00,Zostera marina,70,0,0,0,6,95,false
MS45.1,C,6,2010-07-13,08:30:00,Zostera marina,90,0,0,0,1,95,false
MS45.1,C,7,2010-07-13,08:30:00,Zostera marina,90,0,0,0,4,90,false
MS45.1,C,8,2010-07-13,08:30:00,Zostera marina,90,0,0,0,3,95,false
MS45.1,C,9,2010-07-13,08:30:00,Zostera marina,60,0,0,0,3,100,true
MS45.1,C,10,2010-07-13,08:30:00,Zostera marina,60,0,0,0,2,80,false
MS45.1,C,11,2010-07-13,08:30:00,Zostera marina,70,0,0,0,5,95,false
MS45.1,C,12,2010-07-13,08:30:00,Zostera marina,85,0,0,0,5,92,false
MS45.1,C,1,2010-10-18,12:00:00,Zostera marina,15,0,0,0,4,65,
MS45.1,C,2,2010-10-18,12:00:00,Zostera marina,25,0,0,0,3,85,
MS45.1,C,3,2010-10-18,12:00:00,Zostera marina,75,0,0,0,5,80,
MS45.1,C,4,2010-10-18,12:00:00,Zostera marina,50,0,0,0,4,80,
MS45.1,C,5,2010-10-18,12:00:00,Zostera marina,30,0,0,0,3,70,
MS45.1,C,6,2010-10-18,12:00:00,Zostera marina,40,0,0,0,2,75,
MS45.1,C,7,2010-10-18,12:00:00,Zostera marina,35,0,0,0,5,85,
MS45.1,C,8,2010-10-18,12:00:00,Zostera marina,40,0,0,0,4,95,
MS45.1,C,9,2010-10-18,12:00:00,Zostera marina,30,0,0,0,4,80,
MS45.1,C,10,2010-10-18,12:00:00,Zostera marina,30,0,0,0,3,85,
MS45.1,C,11,2010-10-18,12:00:00,Zostera marina,30,0,0,0,3,120,
MS45.1,C,12,2010-10-18,12:00:00,Zostera marina,60,0,0,0,2,95,
MS45.1,A,1,2010-10-19,09:00:00,Zostera marina,95,0,0,0,1,80,false
MS45.1,A,2,2010-10-19,09:00:00,Zostera marina,95,0,0,0,12,95,false
MS45.1,A,3,2010-10-19,09:00:00,Zostera marina,90,0,0,0,4,90,false
MS45.1,A,4,2010-10-19,09:00:00,Zostera marina,70,0,0,0,2,80,false
MS45.1,A,5,2010-10-19,09:00:00,Zostera marina,65,0,0,0,3,85,false
MS45.1,A,6,2010-10-19,09:00:00,Zostera marina,40,0,0,0,5,85,false
MS45.1,A,8,2010-10-19,09:00:00,Zostera marina,80,0,0,0,3,90,false
MS45.1,A,9,2010-10-19,09:00:00,Zostera marina,95,0,0,0,2,100,false
MS45.1,A,10,2010-10-19,09:00:00,Zostera marina,65,0,0,0,3,85,false
MS45.1,A,11,2010-10-19,09:00:00,Zostera marina,90,0,0,0,5,95,false
MS45.1,A,12,2010-10-19,09:00:00,Zostera marina,85,0,0,0,4,90,false
MS45.1,B,1,2010-10-19,13:00:00,Zostera marina,50,0,0,0,0,90,false
MS45.1,B,2,2010-10-19,13:00:00,Zostera marina,50,0,0,0,0,75,false
MS45.1,B,3,2010-10-19,13:00:00,Zostera marina,75,0,0,0,0,110,false
MS45.1,B,4,2010-10-19,13:00:00,Zostera marina,50,0,0,0,0,100,false
MS45.1,B,5,2010-10-19,13:00:00,Zostera marina,35,0,0,0,0,95,false
MS45.1,B,6,2010-10-19,13:00:00,Zostera marina,40,0,0,0,0,85,false
MS45.1,B,7,2010-10-19,13:00:00,Zostera marina,65,0,0,0,0,90,false
