site_code,transect_name,quadrat_number,observation_date,observation_time,scientific_name,percent_cover,shoot_density,flower_count,fruit_count,shoot_count,canopy_height_cm,grazing_evidence
MA20.2,A,10,2003-10-30,09:00:00,Zostera marina,100,212,0,0,23,47,false
MA20.2,A,10,2003-10-30,09:00:00,Zostera marina,100,212,0,0,23,47,false
MA20.2,A,11,2003-10-30,09:00:00,Zostera marina,75,180,0,0,10,30,false
MA20.2,A,11,2003-10-30,09:00:00,Zostera marina,75,180,0,0,10,30,false
MA20.2,A,12,2003-10-30,09:00:00,Zostera marina,80,320,0,0,13,32,false
MA20.2,A,12,2003-10-30,09:00:00,Zostera marina,80,320,0,0,13,32,false
MA20.2,B,1,2003-10-30,09:00:00,Zostera marina,100,164,0,0,12,50,false
MA20.2,B,2,2003-10-30,09:00:00,Zostera marina,100,176,0,0,11,58,false
MA20.2,B,3,2003-10-30,09:00:00,Zostera marina,100,192,0,0,12,56,false
MA20.2,B,4,2003-10-30,09:00:00,Zostera marina,100,228,0,0,8,54,false
MA20.2,B,5,2003-10-30,09:00:00,Zostera marina,100,228,0,0,8,45,false
MA20.2,B,6,2003-10-30,09:00:00,Zostera marina,70,244,0,0,15,45,false
MA20.2,B,7,2003-10-30,09:00:00,Zostera marina,100,184,0,0,14,46,false
MA20.2,B,8,2003-10-30,09:00:00,Zostera marina,100,164,0,0,5,46,false
MA20.2,B,9,2003-10-30,09:00:00,Zostera marina,90,200,0,0,16,51,false
MA20.2,B,10,2003-10-30,09:00:00,Zostera marina,100,268,0,0,9,44,false
MA20.2,B,11,2003-10-30,09:00:00,Zostera marina,100,212,0,0,16,44,false
MA20.2,B,12,2003-10-30,09:00:00,Zostera marina,100,312,0,0,5,40,false
MA20.2,B,1,2004-05-05,07:30:00,Zostera marina,75,332,0,0,19,20,false
MA20.2,B,2,2004-05-05,07:30:00,Zostera marina,75,296,0,0,6,18,false
MA20.2,B,3,2004-05-05,07:30:00,Zostera marina,60,228,0,0,9,13,false
MA20.2,B,4,2004-05-05,07:30:00,Zostera marina,90,272,0,0,13,18,false
MA20.2,B,5,2004-05-05,07:30:00,Zostera marina,85,364,0,0,15,13,false
MA20.2,B,6,2004-05-05,07:30:00,Zostera marina,75,448,0,0,6,17,true
MA20.2,B,7,2004-05-05,07:30:00,Zostera marina,75,220,0,0,13,20,false
MA20.2,B,8,2004-05-05,07:30:00,Zostera marina,90,344,0,0,13,16,false
MA20.2,B,9,2004-05-05,07:30:00,Zostera marina,50,192,0,0,8,14,false
MA20.2,B,10,2004-05-05,07:30:00,Zostera marina,90,288,0,0,7,18,false
MA20.2,B,11,2004-05-05,07:30:00,Zostera marina,90,360,0,0,14,17,false
MA20.2,B,12,2004-05-05,07:30:00,Zostera marina,75,260,0,0,5,13,false
MA20.2,C,1,2004-05-05,08:00:00,Zostera marina,25,36,0,0,10,33,false
MA20.2,C,1,2004-05-05,,Zostera marina,25,36,0,0,10,33,false
MA20.2,C,1,2004-05-05,,Zostera marina,25,36,0,0,10,33,false
MA20.2,C,2,2004-05-05,,Zostera marina,80,64,0,0,10,31,false
MA20.2,C,2,2004-05-05,08:00:00,Zostera marina,80,64,0,0,10,31,false
MA20.2,C,2,2004-05-05,,Zostera marina,80,64,0,0,10,31,false
MA20.2,C,3,2004-05-05,,Zostera marina,80,152,0,0,11,34,false
MA20.2,C,3,2004-05-05,08:00:00,Zostera marina,80,152,0,0,11,34,false
MA20.2,C,3,2004-05-05,,Zostera marina,80,152,0,0,11,34,false
MA20.2,C,4,2004-05-05,08:00:00,Zostera marina,80,148,0,0,4,36,false
MA20.2,C,4,2004-05-05,,Zostera marina,80,148,0,0,4,36,false
MA20.2,C,4,2004-05-05,,Zostera marina,80,148,0,0,4,36,false
MA20.2,C,5,2004-05-05,,Zostera marina,75,132,0,0,5,36,false
MA20.2,C,5,2004-05-05,,Zostera marina,75,132,0,0,5,36,false
MA20.2,C,5,2004-05-05,08:00:00,Zostera marina,75,132,0,0,5,36,false
MA20.2,C,6,2004-05-05,,Zostera marina,90,164,0,0,8,38,false
MA20.2,C,6,2004-05-05,08:00:00,Zostera marina,90,164,0,0,8,38,false
MA20.2,C,6,2004-05-05,,Zostera marina,90,164,0,0,8,38,false
MA20.2,C,7,2004-05-05,,Zostera marina,75,108,0,0,5,56,false
MA20.2,C,7,2004-05-05,08:00:00,Zostera marina,75,108,0,0,5,56,false
MA20.2,C,7,2004-05-05,,Zostera marina,75,108,0,0,5,56,false
MA20.2,C,8,2004-05-05,,Zostera marina,90,188,0,0,9,40,false
MA20.2,C,8,2004-05-05,,Zostera marina,90,188,0,0,9,40,false
MA20.2,C,8,2004-05-05,08:00:00,Zostera marina,90,188,0,0,9,40,false
MA20.2,C,9,2004-05-05,,Zostera marina,75,176,0,0,9,46,false
MA20.2,C,9,2004-05-05,08:00:00,Zostera marina,75,176,0,0,9,46,false
MA20.2,C,9,2004-05-05,,Zostera marina,75,176,0,0,9,46,false
MA20.2,C,10,2004-05-05,,Zostera marina,75,172,0,0,18,44,false
MA20.2,C,10,2004-05-05,08:00:00,Zostera marina,75,172,0,0,18,44,false
MA20.2,C,10,2004-05-05,,Zostera marina,75,172,0,0,18,44,false
MA20.2,C,11,2004-05-05,,Zostera marina,30,44,0,0,12,40,false
MA20.2,C,11,2004-05-05,08:00:00,Zostera marina,30,44,0,0,12,40,false
MA20.2,C,11,2004-05-05,,Zostera marina,30,44,0,0,12,40,false
MA20.2,C,12,2004-05-05,,Zostera marina,50,96,0,0,4,45,false
MA20.2,C,12,2004-05-05,08:00:00,Zostera marina,50,96,0,0,4,45,false
MA20.2,C,12,2004-05-05,,Zostera marina,50,96,0,0,4,45,false
MA20.2,A,1,2004-05-07,11:00:00,Zostera marina,60,96,0,0,18,11,false
MA20.2,A,2,2004-05-07,11:00:00,Zostera marina,25,20,0,0,11,9,false
MA20.2,A,3,2004-05-07,11:00:00,Zostera marina,85,360,0,0,6,8,false
MA20.2,A,4,2004-05-07,11:00:00,Zostera marina,55,264,0,0,8,10,false
MA20.2,A,5,2004-05-07,11:00:00,Zostera marina,50,84,0,0,7,9,false
MA20.2,A,6,2004-05-07,11:00:00,Zostera marina,100,588,0,0,17,12,false
MA20.2,A,7,2004-05-07,11:00:00,Zostera marina,95,532,0,0,19,12,false
MA20.2,A,8,2004-05-07,11:00:00,Zostera marina,75,172,0,0,21,14,false
MA20.2,A,9,2004-05-07,11:00:00,Zostera marina,100,412,0,0,11,12,false
MA20.2,A,10,2004-05-07,11:00:00,Zostera marina,80,476,0,0,13,15,false
MA20.2,A,11,2004-05-07,11:00:00,Zostera marina,55,548,0,0,16,11,true
MA20.2,A,12,2004-05-07,11:00:00,Zostera marina,80,524,0,0,13,8,false
MA20.2,A,1,2004-07-31,07:00:00,Zostera marina,65,132,0,0,12,27,false
MA20.2,A,2,2004-07-31,07:00:00,Zostera marina,20,236,0,0,12,20,false
MA20.2,A,3,2004-07-31,07:00:00,Zostera marina,100,304,0,0,6,38,false
MA20.2,A,4,2004-07-31,07:00:00,Zostera marina,90,484,0,0,10,32,false
MA20.2,A,5,2004-07-31,07:00:00,Zostera marina,75,380,0,0,10,31,false
MA20.2,A,6,2004-07-31,07:00:00,Zostera marina,100,380,0,0,13,44,false
MA20.2,A,7,2004-07-31,07:00:00,Zostera marina,100,472,0,0,10,50,false
MA20.2,A,8,2004-07-31,07:00:00,Zostera marina,95,280,0,0,8,51,false
MA20.2,A,9,2004-07-31,07:00:00,Zostera marina,100,300,0,0,15,46,false
MA20.2,A,10,2004-07-31,07:00:00,Zostera marina,100,396,0,0,7,47,false
MA20.2,A,11,2004-07-31,07:00:00,Zostera marina,75,416,0,0,13,40,false
MA20.2,A,12,2004-07-31,07:00:00,Zostera marina,95,456,0,0,10,41,false
MA20.2,B,1,2004-07-31,06:50:00,Zostera marina,85,196,0,0,9,68,false
MA20.2,B,2,2004-07-31,06:50:00,Zostera marina,100,316,0,0,14,68,false
MA20.2,B,3,2004-07-31,06:50:00,Zostera marina,100,200,0,0,13,65,false
MA20.2,B,4,2004-07-31,06:50:00,Zostera marina,100,244,0,0,9,65,false
MA20.2,B,5,2004-07-31,06:50:00,Zostera marina,100,300,0,0,8,66,false
MA20.2,B,6,2004-07-31,06:50:00,Zostera marina,90,276,0,0,7,64,false
MA20.2,B,7,2004-07-31,06:50:00,Zostera marina,100,236,0,0,8,68,false
MA20.2,B,8,2004-07-31,06:50:00,Zostera marina,100,284,0,0,6,61,false
MA20.2,B,9,2004-07-31,06:50:00,Zostera marina,100,228,0,0,13,65,false
MA20.2,B,10,2004-07-31,06:50:00,Zostera marina,100,272,0,0,9,63,false
MA20.2,B,11,2004-07-31,06:50:00,Zostera marina,100,236,0,0,8,58,false
MA20.2,B,12,2004-07-31,06:50:00,Zostera marina,100,256,0,0,10,60,false
MA20.2,C,1,2004-07-31,,Zostera marina,100,72,0,0,5,103,false
MA20.2,C,1,2004-07-31,07:00:00,Zostera marina,100,72,0,0,5,103,false
MA20.2,C,1,2004-07-31,,Zostera marina,100,72,0,0,5,103,false
MA20.2,C,2,2004-07-31,,Zostera marina,90,84,0,0,4,89,false
MA20.2,C,2,2004-07-31,,Zostera marina,90,84,0,0,4,89,false
MA20.2,C,2,2004-07-31,07:00:00,Zostera marina,90,84,0,0,4,89,false
MA20.2,C,3,2004-07-31,,Zostera marina,100,108,0,0,2,89,false
MA20.2,C,3,2004-07-31,07:00:00,Zostera marina,100,108,0,0,2,89,false
MA20.2,C,3,2004-07-31,,Zostera marina,100,108,0,0,2,89,false
MA20.2,C,4,2004-07-31,,Zostera marina,100,80,0,0,3,91,false
MA20.2,C,4,2004-07-31,07:00:00,Zostera marina,100,80,0,0,3,91,false
MA20.2,C,4,2004-07-31,,Zostera marina,100,80,0,0,3,91,false
MA20.2,C,5,2004-07-31,,Zostera marina,100,56,0,0,2,86,false
MA20.2,C,5,2004-07-31,07:00:00,Zostera marina,100,56,0,0,2,86,false
MA20.2,C,5,2004-07-31,,Zostera marina,100,56,0,0,2,86,false
MA20.2,C,6,2004-07-31,,Zostera marina,100,144,0,0,4,88,true
MA20.2,C,6,2004-07-31,07:00:00,Zostera marina,100,144,0,0,4,88,true
MA20.2,C,6,2004-07-31,,Zostera marina,100,144,0,0,4,88,true
MA20.2,C,7,2004-07-31,07:00:00,Zostera marina,90,52,0,0,3,90,true
MA20.2,C,7,2004-07-31,,Zostera marina,90,52,0,0,3,90,true
MA20.2,C,7,2004-07-31,,Zostera marina,90,52,0,0,3,90,true
MA20.2,C,8,2004-07-31,,Zostera marina,100,116,0,0,5,95,false
MA20.2,C,8,2004-07-31,07:00:00,Zostera marina,100,116,0,0,5,95,false
MA20.2,C,8,2004-07-31,,Zostera marina,100,116,0,0,5,95,false
MA20.2,C,9,2004-07-31,,Zostera marina,100,92,0,0,8,98,false
MA20.2,C,9,2004-07-31,,Zostera marina,100,92,0,0,8,98,false
MA20.2,C,9,2004-07-31,07:00:00,Zostera marina,100,92,0,0,8,98,false
MA20.2,C,10,2004-07-31,,Zostera marina,100,124,0,0,2,110,false
MA20.2,C,10,2004-07-31,,Zostera marina,100,124,0,0,2,110,false
MA20.2,C,10,2004-07-31,07:00:00,Zostera marina,100,124,0,0,2,110,false
MA20.2,C,11,2004-07-31,,Zostera marina,100,104,0,0,3,105,false
MA20.2,C,11,2004-07-31,07:00:00,Zostera marina,100,104,0,0,3,105,false
MA20.2,C,11,2004-07-31,,Zostera marina,100,104,0,0,3,105,false
MA20.2,C,12,2004-07-31,,Zostera marina,100,100,0,0,3,100,false
MA20.2,C,12,2004-07-31,07:00:00,Zostera marina,100,100,0,0,3,100,false
MA20.2,C,12,2004-07-31,,Zostera marina,100,100,0,0,3,100,false
MA20.2,A,1,2005-04-27,09:45:00,Zostera marina,85,244,0,0,12,11,false
MA20.2,A,2,2005-04-27,09:45:00,Zostera marina,30,112,0,0,0,11,false
MA20.2,A,3,2005-04-27,09:45:00,Zostera marina,75,256,0,0,20,10,false
MA20.2,A,4,2005-04-27,09:45:00,Zostera marina,90,316,0,0,0,11,false
MA20.2,A,5,2005-04-27,09:45:00,Zostera marina,80,196,0,0,20,11,false
MA20.2,A,6,2005-04-27,09:45:00,Zostera marina,75,208,0,0,0,8,false
MA20.2,A,7,2005-04-27,09:45:00,Zostera marina,60,208,0,0,8,10,false
MA20.2,A,8,2005-04-27,09:45:00,Zostera marina,75,316,0,0,0,12,false
MA20.2,A,9,2005-04-27,09:45:00,Zostera marina,75,308,0,0,14,13,false
MA20.2,A,10,2005-04-27,09:45:00,Zostera marina,85,576,0,0,0,15,false
MA20.2,A,11,2005-04-27,09:45:00,Zostera marina,85,404,0,0,16,12,false
MA20.2,A,12,2005-04-27,09:45:00,Zostera marina,85,468,0,0,0,12,false
MA20.2,C,1,2005-04-27,09:45:00,Zostera marina,30,64,0,0,4,48,true
MA20.2,C,2,2005-04-27,09:45:00,Zostera marina,75,84,0,0,0,35,false
MA20.2,C,3,2005-04-27,09:45:00,Zostera marina,55,84,0,0,13,32,false
MA20.2,C,4,2005-04-27,09:45:00,Zostera marina,20,12,0,0,0,24,false
MA20.2,C,5,2005-04-27,09:45:00,Zostera marina,2,12,0,0,4,23,false
MA20.2,C,6,2005-04-27,09:45:00,Zostera marina,95,36,0,0,0,52,false
MA20.2,C,7,2005-04-27,09:45:00,Zostera marina,75,52,0,0,15,46,true
MA20.2,C,8,2005-04-27,09:45:00,Zostera marina,5,32,0,0,0,27,true
MA20.2,C,9,2005-04-27,09:45:00,Zostera marina,5,4,0,0,3,35,false
MA20.2,C,10,2005-04-27,09:45:00,Zostera marina,1,8,0,0,0,7,false
MA20.2,C,11,2005-04-27,09:45:00,Zostera marina,1,0,0,0,0,30,false
MA20.2,A,1,2005-08-20,08:00:00,Zostera marina,100,264,0,0,10,43,false
MA20.2,A,2,2005-08-20,08:00:00,Zostera marina,100,392,0,0,11,39,false
MA20.2,A,3,2005-08-20,08:00:00,Zostera marina,100,348,0,0,13,43,false
MA20.2,A,4,2005-08-20,08:00:00,Zostera marina,100,496,0,0,8,47,false
MA20.2,A,5,2005-08-20,08:00:00,Zostera marina,100,284,0,0,10,44,false
MA20.2,A,6,2005-08-20,08:00:00,Zostera marina,100,224,0,0,12,43,false
MA20.2,A,7,2005-08-20,08:00:00,Zostera marina,100,380,0,0,7,40,false
MA20.2,A,8,2005-08-20,08:00:00,Zostera marina,100,264,0,0,5,49,false
MA20.2,A,9,2005-08-20,08:00:00,Zostera marina,100,272,0,0,2,50,false
MA20.2,A,10,2005-08-20,08:00:00,Zostera marina,100,256,0,0,11,58,false
MA20.2,A,11,2005-08-20,08:00:00,Zostera marina,100,300,0,0,7,50,false
MA20.2,A,12,2005-08-20,08:00:00,Zostera marina,100,408,0,0,11,45,false
MA20.2,B,1,2005-08-20,08:00:00,Zostera marina,100,60,0,0,4,80,true
MA20.2,B,2,2005-08-20,08:00:00,Zostera marina,100,104,0,0,4,85,true
MA20.2,B,3,2005-08-20,08:00:00,Zostera marina,100,104,0,0,3,75,true
MA20.2,B,4,2005-08-20,08:00:00,Zostera marina,100,96,0,0,3,60,true
MA20.2,B,5,2005-08-20,08:00:00,Zostera marina,100,120,0,0,5,80,true
MA20.2,B,6,2005-08-20,08:00:00,Zostera marina,50,8,0,0,2,65,false
MA20.2,B,7,2005-08-20,08:00:00,Zostera marina,100,140,0,0,4,71,true
MA20.2,B,8,2005-08-20,08:00:00,Zostera marina,100,172,0,0,4,65,true
MA20.2,B,9,2005-08-20,08:00:00,Zostera marina,100,128,0,0,2,82,true
MA20.2,B,10,2005-08-20,08:00:00,Zostera marina,100,144,0,0,1,80,true
MA20.2,B,11,2005-08-20,08:00:00,Zostera marina,100,120,0,0,1,76,true
MA20.2,B,12,2005-08-20,08:00:00,Zostera marina,100,132,0,0,4,80,true
MA20.2,C,1,2005-08-20,07:45:00,Zostera marina,80,24,0,0,3,95,true
MA20.2,C,2,2005-08-20,07:45:00,Zostera marina,100,44,0,0,2,70,true
MA20.2,C,3,2005-08-20,07:45:00,Zostera marina,100,56,0,0,4,85,true
MA20.2,C,4,2005-08-20,07:45:00,Zostera marina,100,76,0,0,2,75,true
MA20.2,C,5,2005-08-20,07:45:00,Zostera marina,75,52,0,0,3,80,true
MA20.2,C,6,2005-08-20,07:45:00,Zostera marina,100,64,0,0,4,90,true
MA20.2,C,7,2005-08-20,07:45:00,Zostera marina,100,68,0,0,1,95,false
MA20.2,C,8,2005-08-20,07:45:00,Zostera marina,20,8,0,0,6,62,true
MA20.2,C,9,2005-08-20,07:45:00,Zostera marina,15,0,0,0,4,50,false
MA20.2,C,10,2005-08-20,07:45:00,Zostera marina,20,4,0,0,3,50,true
MA20.2,C,11,2005-08-20,07:45:00,Zostera marina,1,8,0,0,6,21,false
MA20.2,C,12,2005-08-20,07:45:00,Zostera marina,1,0,0,0,0,15,false
MA20.2,A,3,2006-07-13,09:00:00,Zostera marina,5,7,0,0,5,15,false
MA20.2,A,5,2006-07-13,09:00:00,Zostera marina,5,5,0,0,6,14,false
MA20.2,A,12,2006-07-13,09:00:00,Zostera marina,5,6,0,0,5,14,false
MA20.2,B,1,2006-07-13,09:00:00,Zostera marina,25,32,0,0,5,29,false
MA20.2,B,2,2006-07-13,09:00:00,Zostera marina,35,52,0,0,3,42,false
MA20.2,B,3,2006-07-13,09:00:00,Zostera marina,80,216,0,0,4,38,false
MA20.2,B,4,2006-07-13,09:00:00,Zostera marina,10,23,0,0,3,30,false
MA20.2,B,5,2006-07-13,09:00:00,Zostera marina,30,176,0,0,3,34,false
MA20.2,B,6,2006-07-13,09:00:00,Zostera marina,10,17,0,0,5,24,false
MA20.2,B,7,2006-07-13,09:00:00,Zostera marina,10,17,0,0,7,20,false
MA20.2,B,8,2006-07-13,09:00:00,Zostera marina,70,192,0,0,1,40,false
MA20.2,B,9,2006-07-13,09:00:00,Zostera marina,0,0,0,0,2,0,
MA20.2,B,10,2006-07-13,09:00:00,Zostera marina,0,0,0,0,8,0,
MA20.2,B,11,2006-07-13,09:00:00,Zostera marina,10,24,0,0,4,20,false
MA20.2,B,12,2006-07-13,09:00:00,Zostera marina,40,132,0,0,3,33,false
MA20.2,C,1,2006-07-13,09:00:00,Zostera marina,50,56,0,0,1,50,false
MA20.2,C,2,2006-07-13,09:00:00,Zostera marina,75,92,0,0,2,60,false
MA20.2,C,3,2006-07-13,09:00:00,Zostera marina,75,96,0,0,2,61,false
MA20.2,C,4,2006-07-13,09:00:00,Zostera marina,90,76,0,0,2,63,false
MA20.2,C,5,2006-07-13,09:00:00,Zostera marina,50,28,0,0,1,58,false
MA20.2,C,6,2006-07-13,09:00:00,Zostera marina,70,40,0,0,3,64,false
MA20.2,C,7,2006-07-13,09:00:00,Zostera marina,25,20,0,0,1,44,false
MA20.2,C,8,2006-07-13,09:00:00,Zostera marina,60,52,0,0,2,57,false
MA20.2,C,9,2006-07-13,09:00:00,Zostera marina,75,72,0,0,2,51,false
MA20.2,C,10,2006-07-13,09:00:00,Zostera marina,75,56,0,0,1,45,false
MA20.2,C,11,2006-07-13,09:00:00,Zostera marina,60,88,0,0,1,67,false
MA20.2,C,12,2006-07-13,09:00:00,Zostera marina,50,68,0,0,1,50,false
MA20.2,A,1,2007-08-01,10:00:00,Zostera marina,5,12,0,0,4,8,false
MA20.2,A,2,2007-08-01,10:00:00,Zostera marina,30,200,0,0,6,19,false
MA20.2,A,3,2007-08-01,10:00:00,Zostera marina,20,50,0,0,2,15,false
MA20.2,A,4,2007-08-01,10:00:00,Zostera marina,1,1,0,0,0,10,false
MA20.2,A,5,2007-08-01,10:00:00,Zostera marina,25,48,0,0,7,18,false
MA20.2,A,9,2007-08-01,10:00:00,Zostera marina,5,7,0,0,5,8,false
MA20.2,A,11,2007-08-01,10:00:00,Zostera marina,1,3,0,0,0,8,false
MA20.2,A,12,2007-08-01,10:00:00,Zostera marina,1,1,0,0,0,14,false
MA20.2,B,1,2007-08-01,09:00:00,Zostera marina,100,208,0,0,11,69,false
MA20.2,B,2,2007-08-01,09:00:00,Zostera marina,100,184,0,0,5,63,false
MA20.2,B,3,2007-08-01,09:00:00,Zostera marina,100,128,0,0,13,62,false
MA20.2,B,4,2007-08-01,09:00:00,Zostera marina,100,136,0,0,14,52,false
MA20.2,B,5,2007-08-01,09:00:00,Zostera marina,90,260,0,0,7,44,false
MA20.2,B,6,2007-08-01,09:00:00,Zostera marina,95,140,0,0,7,55,false
MA20.2,B,7,2007-08-01,09:00:00,Zostera marina,80,104,0,0,12,54,false
MA20.2,B,8,2007-08-01,09:00:00,Zostera marina,100,272,0,0,18,49,false
MA20.2,B,9,2007-08-01,09:00:00,Zostera marina,55,44,0,0,17,30,false
MA20.2,B,10,2007-08-01,09:00:00,Zostera marina,35,24,0,0,15,30,false
MA20.2,B,11,2007-08-01,09:00:00,Zostera marina,70,200,0,0,9,48,false
MA20.2,B,12,2007-08-01,09:00:00,Zostera marina,100,272,0,0,9,37,false
MA20.2,C,1,2007-08-01,11:00:00,Zostera marina,70,60,0,0,4,63,false
MA20.2,C,2,2007-08-01,11:00:00,Zostera marina,100,96,0,0,4,92,true
MA20.2,C,3,2007-08-01,11:00:00,Zostera marina,100,168,0,0,7,91,true
MA20.2,C,4,2007-08-01,11:00:00,Zostera marina,20,19,0,0,7,45,false
MA20.2,C,5,2007-08-01,11:00:00,Zostera marina,40,56,0,0,7,40,false
MA20.2,C,6,2007-08-01,11:00:00,Zostera marina,25,36,0,0,5,38,false
MA20.2,C,7,2007-08-01,11:00:00,Zostera marina,5,14,0,0,4,30,false
MA20.2,C,8,2007-08-01,11:00:00,Zostera marina,5,16,0,0,3,53,false
MA20.2,C,9,2007-08-01,11:00:00,Zostera marina,20,21,0,0,6,33,false
MA20.2,C,10,2007-08-01,11:00:00,Zostera marina,100,48,0,0,5,60,false
MA20.2,C,12,2007-08-01,11:00:00,Zostera marina,10,11,0,0,0,47,false
MA20.2,A,1,2008-08-01,08:27:00,Zostera marina,10,68,0,0,10,17,false
MA20.2,A,2,2008-08-01,08:27:00,Zostera marina,65,356,0,0,13,25,false
MA20.2,A,3,2008-08-01,08:27:00,Zostera marina,20,130,0,0,4,14,false
MA20.2,A,4,2008-08-01,08:27:00,Zostera marina,10,25,0,0,3,13,false
MA20.2,A,5,2008-08-01,08:27:00,Zostera marina,55,464,0,0,11,23,false
MA20.2,A,6,2008-08-01,08:27:00,Zostera marina,5,30,0,0,5,15,false
MA20.2,A,7,2008-08-01,08:27:00,Zostera marina,5,12,0,0,4,15,false
MA20.2,A,8,2008-08-01,08:27:00,Zostera marina,5,13,0,0,6,15,false
MA20.2,A,9,2008-08-01,08:27:00,Zostera marina,5,24,0,0,4,9,false
MA20.2,A,10,2008-08-01,08:27:00,Zostera marina,5,22,0,0,5,16,false
MA20.2,A,11,2008-08-01,08:27:00,Zostera marina,1,7,0,0,4,15,false
